TIME_STAMPE,EPX_TRAJ_FRONTEND,EXP_TRAJ_OPT,GENERATE_EXP_TRAJ,BACK_TRAJ_FRONTEND,BACK_TRAJ_OPT,GENERATE_BACK_TRAJ,TOTAL_REPLAN,VISUALIZATION
6.40388, 0.0010458, 0.00193813, 0.00304902, 0, 0, 0.000776291, 0.00387041, 0.000700917
6.47613, 0.00259621, 0.0049993, 0.00774446, 0, 0, 0.00164947, 0.00946875, 0.000536341
6.539, 0.00126098, 0.00308493, 0.00443791, 0, 0, 0.00122093, 0.0056978, 0.000272201
6.61055, 0.00389169, 0.00514455, 0.00918478, 0, 0, 0.0011994, 0.0105442, 0.000735092
6.67107, 0.0012317, 0.00229074, 0.00358847, 0, 0, 0.000783491, 0.00441041, 0.000239446
6.73777, 0.00136972, 0.00226217, 0.00370744, 0, 0, 0.000712085, 0.00446468, 0.000240321
6.81308, 0.00338151, 0.00801511, 0.0115971, 0, 0, 0.00137685, 0.0130815, 0.00060836
6.87619, 0.00233963, 0.0051972, 0.00766977, 0, 0, 0.00177897, 0.0095072, 0.000419941
6.94273, 0.00372782, 0.00440892, 0.00823897, 0, 0, 0.00107129, 0.00936971, 0.000479952
7.01121, 0.00321999, 0.00547494, 0.00883447, 0, 0, 0.00220148, 0.0111411, 0.000590109
7.07005, 0.00092404, 0.00158677, 0.00256311, 0, 0, 0.000756358, 0.00336397, 0.000210313
7.14471, 0.00369511, 0.00562763, 0.00950466, 0, 0, 0.00183186, 0.0113977, 0.000595107
7.20636, 0.00260837, 0.00248619, 0.00518553, 0, 0, 0.00110299, 0.00634618, 0.000343556
7.27784, 0.00327288, 0.00548794, 0.00891512, 0, 0, 0.00217807, 0.0111615, 0.000527038
7.34179, 0.00305639, 0.00398961, 0.0071366, 0, 0, 0.00123883, 0.0084712, 0.000511406
7.40462, 0.00158063, 0.00208434, 0.00373308, 0, 0, 0.000818743, 0.00460477, 0.00028366
7.47507, 0.00353467, 0.0032646, 0.00690447, 0, 0, 0.00142487, 0.0084112, 0.000568035
7.53828, 0.00117593, 0.00225591, 0.00352748, 0, 0, 0.00136909, 0.00494671, 0.000257642
7.60456, 0.00150543, 0.00205506, 0.00362513, 0, 0, 0.000821914, 0.00453006, 0.000320779
7.67532, 0.00341304, 0.0028329, 0.00639654, 0, 0, 0.0021594, 0.00863411, 0.000554529
7.73866, 0.00163159, 0.00247804, 0.00419101, 0, 0, 0.00111718, 0.00535132, 0.000296299
7.80731, 0.00247447, 0.00226764, 0.00490978, 0, 0, 0.00230279, 0.00728949, 0.000657003
7.87523, 0.00329643, 0.00286148, 0.00632689, 0, 0, 0.00219981, 0.00858385, 0.000423911
7.9432, 0.00474698, 0.00277714, 0.00769104, 0, 0, 0.00208375, 0.00985057, 0.000486916
8.00915, 0.00450604, 0.0026558, 0.00730503, 0, 0, 0.00173238, 0.00911713, 0.000436572
8.07305, 0.00404307, 0.00126287, 0.00536656, 0, 0, 0.000927311, 0.00635291, 0.000268476
8.1447, 0.00475013, 0.00246775, 0.00737799, 0, 0, 0.00327309, 0.0107581, 0.000545419
8.20261, 0.00118171, 0.000736841, 0.00196919, 0, 0, 0.000622313, 0.00262022, 0.000130566
8.27044, 0.00199488, 0.000974908, 0.00301908, 0, 0, 0.000736167, 0.00379444, 0.000190995
8.34057, 0.00289895, 0.00250953, 0.00560439, 0, 0, 0.00155902, 0.00723913, 0.00045081
8.40878, 0.00421534, 0.00328688, 0.0075817, 0, 0, 0.00105238, 0.00871881, 0.000414631
8.47616, 0.0023842, 0.00499801, 0.00752303, 0, 0, 0.00189782, 0.00949019, 0.000385366
8.53615, 0.00119272, 0.000981957, 0.00221384, 0, 0, 0.000601615, 0.00285196, 0.000162338
8.6067, 0.00178069, 0.00288034, 0.00478639, 0, 0, 0.00177853, 0.00663436, 0.000468805
8.67404, 0.00233348, 0.00315713, 0.00560728, 0, 0, 0.00157793, 0.00725373, 0.000465885
8.73712, 0.00225808, 0.000649322, 0.0029613, 0, 0, 0.000728861, 0.00373604, 0.00023661
8.80901, 0.0027077, 0.00289135, 0.00578379, 0, 0, 0.00304772, 0.00902032, 0.000692023
8.86993, 0.00122179, 0.000892539, 0.00217031, 0, 0, 0.00107244, 0.0032921, 0.000245299
8.93927, 0.00210906, 0.00196569, 0.00421434, 0, 0, 0.00164711, 0.00594138, 0.000498222
9.00702, 0.00252743, 0.00186637, 0.00461102, 0, 0, 0.00219896, 0.007008, 0.000719292
9.07072, 0.00103597, 0.00177919, 0.00288244, 0, 0, 0.00112925, 0.00406559, 0.000217838
9.13573, 0.000522216, 0.00128484, 0.001847, 0, 0, 0.000490667, 0.00240215, 0.00016099
9.20385, 0.00117698, 0.00190486, 0.00314911, 0, 0, 0.000650561, 0.00383865, 0.000256382
9.27136, 0.00108541, 0.00226323, 0.00344028, 0, 0, 0.00120886, 0.00470561, 0.000292812
9.33674, 0.000723308, 0.00173986, 0.00252526, 0, 0, 0.000844124, 0.00341709, 0.000209214
9.40349, 0.000922121, 0.00166391, 0.00265987, 0, 0, 0.000734692, 0.00345243, 0.000233974
9.47255, 0.00209048, 0.00306557, 0.00520916, 0, 0, 0.000638148, 0.00591305, 0.000424265
9.53575, 0.000525129, 0.00131025, 0.00190893, 0, 0, 0.000470994, 0.00242742, 0.000173217
9.60706, 0.00187343, 0.00379865, 0.00579363, 0, 0, 0.00114327, 0.00701732, 0.000442226
9.67537, 0.00123097, 0.0054785, 0.00686912, 0, 0, 0.00176346, 0.00870121, 0.000412956
9.73949, 0.00134172, 0.00346619, 0.00492892, 0, 0, 0.00113575, 0.00616016, 0.000409865
9.80488, 0.00103546, 0.00285603, 0.00395488, 0, 0, 0.000651896, 0.0047766, 0.000381843
9.87172, 0.000779569, 0.00341408, 0.00426423, 0, 0, 0.000777287, 0.00508368, 0.00020987
9.94095, 0.00170996, 0.0050706, 0.00686193, 0, 0, 0.000617849, 0.00753774, 0.000354965
10.0046, 0.0012165, 0.00170908, 0.0030299, 0, 0, 0.00146931, 0.00459614, 0.000363295
10.0692, 0.000466644, 0.00158271, 0.00209117, 0, 0, 0.000373791, 0.00250485, 0.000159719
10.1378, 0.00115386, 0.00248959, 0.0037131, 0, 0, 0.000694641, 0.00445749, 0.000251979
10.204, 0.000732645, 0.00243512, 0.00323012, 0, 0, 0.00065146, 0.00396361, 0.000228458
10.2715, 0.000939935, 0.00289927, 0.00392204, 0, 0, 0.00078595, 0.00477707, 0.000317072
10.3369, 0.000838864, 0.00175131, 0.0026669, 0, 0, 0.000820026, 0.00356255, 0.000280298
10.4057, 0.00155167, 0.0029407, 0.00460598, 0, 0, 0.000839705, 0.00561775, 0.000486106
10.4688, 0.000718134, 0.000455351, 0.0012469, 0, 0, 0.000834585, 0.00214054, 0.000250257
10.5339, 0, 0, 6.687e-06, 0, 0, 0.000566347, 0.00061517, 2.0288e-05
10.6014, 0, 0, 1.2429e-05, 0, 0, 0.00121562, 0.00137537, 0.000111151
10.6674, 0, 0, 6.643e-06, 0, 0, 0.00068194, 0.000745058, 3.1811e-05
10.7342, 0, 0, 8.021e-06, 0, 0, 0.000875928, 0.000947044, 3.0119e-05
10.8005, 0, 0, 5.961e-06, 0, 0, 0.000457304, 0.000531588, 3.9909e-05
10.8675, 0, 0, 6.4e-06, 0, 0, 0.000730878, 0.00077738, 2.0191e-05
10.9346, 0, 0, 1.0152e-05, 0, 0, 0.00119158, 0.00126764, 3.4342e-05
11.0011, 0, 0, 9.386e-06, 0, 0, 0.000746141, 0.000909517, 0.000125592
11.0671, 0, 0, 6.68e-06, 0, 0, 0.000443919, 0.000497347, 2.521e-05
11.1341, 0, 0, 1.0402e-05, 0, 0, 0.000758273, 0.000844315, 3.8007e-05
11.2004, 0, 0, 4.725e-06, 0, 0, 0.000311552, 0.000342113, 9.844e-06
11.2676, 0, 0, 1.2429e-05, 0, 0, 0.00084454, 0.000951933, 5.284e-05
11.3341, 0, 0, 9.181e-06, 0, 0, 0.000702629, 0.000768244, 3.2081e-05
11.4006, 0, 0, 8.545e-06, 0, 0, 0.000549635, 0.000611013, 2.0793e-05
11.4675, 0, 0, 8.651e-06, 0, 0, 0.000757735, 0.000831891, 3.1961e-05
11.5337, 0, 0, 5.757e-06, 0, 0, 0.000338049, 0.000384558, 2.2758e-05
11.6008, 0, 0, 1.0265e-05, 0, 0, 0.000655091, 0.000721421, 2.0286e-05
11.6669, 0, 0, 4.791e-06, 0, 0, 0.000208324, 0.000248777, 2.0934e-05
11.7343, 0, 0, 1.0758e-05, 0, 0, 0.000795107, 0.000900267, 5.9668e-05
11.8007, 0, 0, 8.345e-06, 0, 0, 0.000606287, 0.000688723, 4.0505e-05
11.8674, 0, 0, 9.739e-06, 0, 0, 0.000558043, 0.000644892, 4.8785e-05
11.9342, 0, 0, 1.0854e-05, 0, 0, 0.000726552, 0.000815609, 3.7696e-05
12.0003, 0, 0, 5.808e-06, 0, 0, 0.0001829, 0.000300615, 9.3557e-05
12.0671, 0, 0, 9.61e-06, 0, 0, 0.000366779, 0.000452571, 4.5638e-05
12.1338, 0, 0, 9.29e-06, 0, 0, 0.000419916, 0.000498656, 4.209e-05
12.2005, 0, 0, 8.042e-06, 0, 0, 0.000361964, 0.000486265, 9.3332e-05
12.267, 0, 0, 5.454e-06, 0, 0, 0.000167812, 0.000221614, 3.1772e-05
12.3336, 0, 0, 5.998e-06, 0, 0, 0.000258407, 0.000306086, 1.9622e-05
12.4002, 0, 0, 4.413e-06, 0, 0, 0.00017479, 0.000234907, 3.8963e-05
12.4671, 0, 0, 2.4731e-05, 0, 0, 0.000374511, 0.000466592, 3.1485e-05
12.5338, 0, 0, 6.973e-06, 0, 0, 0.000403386, 0.000471305, 3.5714e-05
12.6002, 0, 0, 4.142e-06, 0, 0, 0.000148079, 0.000215834, 4.7413e-05
12.7338, 0.000652584, 0.000566853, 4.681e-06, 0, 0, 0.000330235, 0.000390256, 0.000308487
12.8009, 0, 0, 8.26e-06, 0, 0, 0.000678291, 0.000856681, 0.000127757
12.867, 0, 0, 4.286e-06, 0, 0, 0.00030171, 0.00034246, 1.7738e-05
12.9339, 0, 0, 6.067e-06, 0, 0, 0.000439475, 0.000508313, 2.9548e-05
13.0007, 0, 0, 9.773e-06, 0, 0, 0.000485891, 0.000693059, 0.000158472
13.067, 0, 0, 4.288e-06, 0, 0, 0.000322867, 0.000374497, 2.5622e-05
13.1341, 0, 0, 8.134e-06, 0, 0, 0.000667173, 0.000746203, 3.7563e-05
13.2003, 0, 0, 4.065e-06, 0, 0, 0.000233295, 0.000307971, 4.4776e-05
13.2671, 0, 0, 5.071e-06, 0, 0, 0.000393696, 0.000468981, 3.6213e-05
13.3337, 0, 0, 3.821e-06, 0, 0, 0.00030114, 0.000354474, 2.7273e-05
13.4009, 0, 0, 7.958e-06, 0, 0, 0.000725202, 0.000833541, 6.5115e-05
13.4672, 0, 0, 3.783e-06, 0, 0, 0.000276709, 0.000452238, 0.000146245
13.5337, 0, 0, 4.312e-06, 0, 0, 0.000310529, 0.00035108, 1.7535e-05
13.6006, 0, 0, 7.56e-06, 0, 0, 0.000399054, 0.00052817, 8.5698e-05
13.6669, 0, 0, 4.171e-06, 0, 0, 0.000265288, 0.000306349, 1.8679e-05
13.7338, 0, 0, 6.647e-06, 0, 0, 0.000404682, 0.000479251, 3.4622e-05
13.8005, 0, 0, 5.648e-06, 0, 0, 0.00038494, 0.000468613, 5.4529e-05
13.8669, 0, 0, 4.332e-06, 0, 0, 0.000183443, 0.000230347, 2.2937e-05
13.9338, 0, 0, 6.84e-06, 0, 0, 0.000364304, 0.000446429, 4.4644e-05
14.0003, 0, 0, 5.276e-06, 0, 0, 0.000259652, 0.000307015, 2.2124e-05
14.0673, 0, 0, 8.326e-06, 0, 0, 0.000582396, 0.000665737, 4.165e-05
14.1336, 0, 0, 5.082e-06, 0, 0, 0.000286179, 0.000338012, 2.7275e-05
14.2007, 0, 0, 7.733e-06, 0, 0, 0.000522355, 0.000675843, 0.000111051
14.2673, 0, 0, 8.066e-06, 0, 0, 0.000516234, 0.000604153, 4.4023e-05
14.3336, 0, 0, 4.842e-06, 0, 0, 0.000225629, 0.000273377, 2.3493e-05
14.4007, 0, 0, 7.34e-06, 0, 0, 0.000491075, 0.000645493, 0.000114323
14.4669, 0, 0, 3.959e-06, 0, 0, 0.000201467, 0.000242419, 1.6837e-05
14.5339, 0, 0, 7.693e-06, 0, 0, 0.000484792, 0.000583196, 5.5682e-05
14.734, 0.000475832, 0.000283127, 7.913e-06, 0, 0, 0.00052322, 0.000622917, 0.000234292
14.8003, 0, 0, 3.83e-06, 0, 0, 0.000254456, 0.000299383, 2.2588e-05
14.8672, 0, 0, 7.789e-06, 0, 0, 0.000388398, 0.000479753, 4.5085e-05
14.9341, 0, 0, 7.602e-06, 0, 0, 0.000557995, 0.000636434, 3.8888e-05
15.0005, 0, 0, 6.829e-06, 0, 0, 0.000309099, 0.000455588, 0.000108264
15.0674, 0, 0, 7.754e-06, 0, 0, 0.000404506, 0.000554849, 0.000106918
15.1335, 0, 0, 3.443e-06, 0, 0, 0.0001325, 0.000184049, 2.8591e-05
15.2006, 0, 0, 6.015e-06, 0, 0, 0.000455746, 0.000563473, 6.8596e-05
15.2668, 0, 0, 3.071e-06, 0, 0, 0.00014189, 0.000176581, 1.6316e-05
15.3335, 0, 0, 3.776e-06, 0, 0, 0.000152254, 0.000204023, 2.5708e-05
15.4003, 0, 0, 3.309e-06, 0, 0, 0.0002457, 0.000302244, 3.2763e-05
15.4669, 0, 0, 8.96e-06, 0, 0, 0.000238069, 0.000293118, 2.4886e-05
15.5335, 0, 0, 3.654e-06, 0, 0, 0.000151558, 0.000211131, 3.5453e-05
15.6007, 0, 0, 6.807e-06, 0, 0, 0.000469402, 0.000570213, 5.6157e-05
15.6669, 0, 0, 5.031e-06, 0, 0, 0.000217826, 0.000261311, 2.0606e-05
15.7338, 0, 0, 6.809e-06, 0, 0, 0.000433146, 0.000519601, 3.9613e-05
19.1507, 0.00607267, 0.00606368, 0.0122504, 0.000473093, 0.00272934, 0.00500443, 0.0173303, 0.000856487
19.218, 0.00616937, 0.00706118, 0.0133499, 0.000849076, 0.00174693, 0.00459342, 0.0180203, 0.000547397
19.2755, 0.00350697, 0.00202977, 0.0056173, 0.000549116, 0.00138595, 0.00319517, 0.00885217, 0.000354433
19.3458, 0.00418487, 0.00503458, 0.00933908, 0.000454341, 0.00135367, 0.00302545, 0.0124341, 0.000568052
19.4094, 0.00270021, 0.00186974, 0.00463953, 0.000735179, 0.00224739, 0.00468235, 0.00939567, 0.000349112
19.474, 0.00152756, 0.00153147, 0.00314311, 0.000637918, 0.00193678, 0.00408, 0.00727991, 0.000296837
19.5438, 0.00353455, 0.00483386, 0.00847211, 0.000324825, 0.000852614, 0.0019932, 0.0105179, 0.000404521
19.6063, 0.0019469, 0.00137922, 0.00339815, 0.000568853, 0.00122712, 0.00282511, 0.006285, 0.000233823
19.6794, 0.00436562, 0.00581821, 0.0102652, 0.000231901, 0.00104659, 0.00243688, 0.0127809, 0.000433062
19.7504, 0.00508937, 0.00317796, 0.00838344, 0.00157823, 0.00422845, 0.00864279, 0.017084, 0.000547942
19.8069, 0.0023018, 0.00297524, 0.00533463, 0.000156258, 0.000717095, 0.00150144, 0.00688282, 0.000228166
19.8824, 0.00836592, 0.0026888, 0.0111974, 0.00150858, 0.00143165, 0.00437059, 0.0156702, 0.000654164
19.9415, 0.00337195, 0.00168743, 0.00512884, 0.00054743, 0.00140372, 0.0029702, 0.00813105, 0.000305505
20.0186, 0.00778978, 0.00717374, 0.0150726, 0.000339825, 0.001783, 0.00340727, 0.0185519, 0.000622901
20.0805, 0.00571657, 0.00621591, 0.0119907, 0.000551836, 0.000555187, 0.00173402, 0.0137895, 0.000377055
20.1498, 0.00329931, 0.0103594, 0.0137316, 0.000662136, 0.000923061, 0.00266567, 0.0164322, 0.000299916
20.2047, 0.00428355, 0.000169694, 0.00450587, 0, 0, 0, 0.00465507, 0.000429118
20.2756, 0.00315055, 0.00392249, 0.00714085, 0.000157279, 0.000881496, 0.00167835, 0.00887198, 0.000334233
20.3361, 0.00257363, 0.000115522, 0.00274844, 0, 0, 0, 0.0027836, 0.000245001
20.4081, 0.0018603, 0.00213712, 0.00407452, 0.000963435, 0.00160469, 0.00391051, 0.00805278, 0.000282572
20.4835, 0.00321748, 0.00833952, 0.0116496, 0.000985769, 0.00272768, 0.00519569, 0.0168916, 0.000325328
20.5524, 0.00209722, 0.0141926, 0.0163475, 0.000479352, 0.00100658, 0.00270693, 0.0191092, 0.00027918
20.608, 0.00293462, 0.00288933, 0.00588745, 0.000831092, 0.000687149, 0.00204623, 0.00797813, 0.000236197
20.69, 0.006257, 0.010986, 0.0173912, 0.00131088, 0.00317186, 0.00582728, 0.0233175, 0.000588161
20.7553, 0.00649479, 0.0118977, 0.0184736, 0.000447874, 0.00162131, 0.00323192, 0.0218804, 0.000633173
20.8106, 0.00282092, 0.00606741, 0.0089733, 0.000431597, 0.000568531, 0.001477, 0.0105231, 0.000377854
20.8801, 0.00680351, 0.0041136, 0.0110325, 0.000500016, 0.000958858, 0.00223531, 0.013369, 0.000614832
20.9394, 0.00191727, 0.00119782, 0.00318074, 0.000338549, 0.00134352, 0.00285884, 0.00607988, 0.000230375
21.0132, 0.0044136, 0.00560999, 0.0100986, 0.000653475, 0.00127106, 0.00293228, 0.0131449, 0.000600895
21.0728, 0.003479, 0.000716179, 0.00425452, 0.000368126, 0.000693248, 0.00184478, 0.00615892, 0.000388808
21.1425, 0.00430231, 0.00204998, 0.00645216, 0.000718339, 0.00116084, 0.00262919, 0.00914223, 0.000570384
21.2101, 0.00462345, 0.0013586, 0.00609474, 0.00167065, 0.00111754, 0.00378475, 0.00995839, 0.000492518
21.2756, 0.00241088, 0.00292663, 0.00541012, 0.000886965, 0.00100169, 0.00353346, 0.0090023, 0.000324515
21.344, 0.00394258, 0.00171994, 0.00577397, 0.00171575, 0.00187699, 0.00479026, 0.010632, 0.000546009
21.4072, 0.00161478, 0.00191936, 0.00360789, 0.00102035, 0.00137417, 0.00347463, 0.0071467, 0.000335779
21.4804, 0.00526303, 0.00607756, 0.0114137, 0.000623208, 0.000862018, 0.00221962, 0.0137174, 0.000627577
21.5442, 0.00379656, 0.00111428, 0.00506612, 0.0019115, 0.00186899, 0.0056395, 0.0107984, 0.000704432
21.6037, 0.00118549, 0.000501773, 0.00173221, 0.000669662, 0.00063245, 0.00189609, 0.00365419, 0.000219079
21.6786, 0.00280644, 0.00552501, 0.00846897, 0.000842136, 0.00130297, 0.00339046, 0.0119322, 0.000601048
21.7489, 0.00412667, 0.00499644, 0.00923803, 0.00112254, 0.00275099, 0.0063354, 0.01562, 0.000475325
21.8149, 0.00443339, 0.00521077, 0.00975119, 0.000903447, 0.00268952, 0.00505391, 0.0149325, 0.000629626
21.8739, 0.00379998, 0.000586691, 0.00444309, 0.000746076, 0.000950036, 0.00276388, 0.00728337, 0.000396963
21.9387, 0.000907343, 0.00215485, 0.00311141, 0.000286382, 0.00103233, 0.00214469, 0.00532946, 0.000222565
22.0108, 0.00245353, 0.00367991, 0.00624174, 0.00087885, 0.00211476, 0.00447282, 0.010812, 0.000434144
22.0769, 0.00230669, 0.00448768, 0.00701265, 0.000616424, 0.00134094, 0.00323247, 0.0102947, 0.000527029
22.1392, 0.00180987, 0.000898541, 0.00277473, 0.000991622, 0.00112736, 0.00302391, 0.00583827, 0.000283967
22.2138, 0.00371959, 0.00465337, 0.00847738, 0.000826448, 0.00232353, 0.00521192, 0.0137911, 0.000526739
22.2736, 0.00177574, 0.00253084, 0.00437099, 0.000490509, 0.000993725, 0.00249284, 0.0069159, 0.000346082
22.3461, 0.00418237, 0.00277741, 0.00707717, 0.00147181, 0.00248392, 0.00552152, 0.0127157, 0.000628786
22.4074, 0.00148313, 0.00281153, 0.00434543, 0.000298975, 0.00189042, 0.00300328, 0.0073894, 0.000226911
22.4769, 0.00375193, 0.00204314, 0.00589176, 0.00127391, 0.00160997, 0.00429112, 0.010294, 0.000578206
22.5445, 0.00352437, 0.00467341, 0.00826698, 0.000387881, 0.00162306, 0.00278054, 0.0111017, 0.000484274
22.6066, 0.00120686, 0.00297415, 0.00423823, 0.000323351, 0.00113503, 0.00222426, 0.00658442, 0.000306106
22.6751, 0.00284395, 0.00142859, 0.00434342, 0.00102391, 0.00181958, 0.00402255, 0.0084285, 0.000509931
22.7383, 0.00114865, 0.00110148, 0.00228791, 0.000521015, 0.00117048, 0.00260013, 0.00491627, 0.000190311
22.8111, 0.00165109, 0.00202856, 0.00375563, 0.00120723, 0.00345569, 0.00726837, 0.0111162, 0.000362255
22.8809, 0.00224476, 0.00219163, 0.0045177, 0.00137355, 0.00643278, 0.00952709, 0.0141044, 0.000371856
22.959, 0.00279875, 0.00563042, 0.00851409, 0.00098443, 0.00707066, 0.0170026, 0.0255748, 0.00045917
23.0238, 0.00474341, 0.0157544, 0.020572, 0.000360484, 0.00130812, 0.00308994, 0.0238187, 0.000586543
23.0789, 0.00181934, 0.0085407, 0.0104137, 0.00020276, 0.000854714, 0.00181056, 0.0122551, 0.000231124
23.1458, 0.00257188, 0.00230491, 0.00499118, 0.000746753, 0.00364802, 0.00741273, 0.0124562, 0.000408566
23.2071, 0.00225374, 0.00165082, 0.00397324, 0.000417393, 0.00148434, 0.00314434, 0.00717893, 0.000318879
23.2736, 0.00211487, 0.000245232, 0.00243273, 0.000745732, 0.00231337, 0.00437922, 0.00687332, 0.000329775
23.3385, 0.00177097, 0.00019627, 0.00205716, 0.000668622, 0.0012312, 0.00306671, 0.0051706, 0.000359461
23.4046, 0.000796019, 0.000131989, 0.000965904, 0.00039322, 0.00218946, 0.00364526, 0.00464998, 0.000176367
23.4738, 0, 0, 1.0473e-05, 0.000952566, 0.00451041, 0.00710462, 0.00717626, 4.1343e-05
23.5449, 0, 0, 9.908e-06, 0.00132879, 0.00624741, 0.0113119, 0.0114037, 9.1211e-05
23.6131, 0, 0, 6.925e-06, 0.00077092, 0.0101272, 0.013019, 0.013122, 8.4805e-05
23.6823, 0, 0, 1.2158e-05, 0.00144746, 0.0110109, 0.0155171, 0.0156092, 5.5772e-05
23.7381, 0, 0, 7.416e-06, 0.000604131, 0.00253376, 0.00464875, 0.00470688, 5.9236e-05
23.8112, 0, 0, 1.4034e-05, 0.00140534, 0.00609789, 0.0109851, 0.0111241, 9.4377e-05
23.8733, 0, 0, 8.178e-06, 0.0006565, 0.00279755, 0.00653882, 0.00661565, 3.9782e-05
23.9407, 0, 0, 1.3396e-05, 0.000967477, 0.00396589, 0.00723638, 0.00731372, 4.1104e-05
24.0063, 0, 0, 1.2189e-05, 0.000621934, 0.00355488, 0.00616714, 0.00629649, 7.2508e-05
24.0693, 0, 0, 5.874e-06, 0.000322795, 0.00122775, 0.00261801, 0.00265718, 2.3012e-05
24.1415, 0, 0, 1.0178e-05, 0.000817093, 0.00396633, 0.0080556, 0.00820975, 9.891e-05
24.2023, 0, 0, 5.626e-06, 0.000284605, 0.00119821, 0.00214597, 0.002174, 8.654e-06
24.2722, 0, 0, 1.0977e-05, 0.000531611, 0.00284198, 0.00539873, 0.00550967, 5.5568e-05
24.334, 0, 0, 9.43e-06, 0, 0, 0.000496695, 0.000567448, 3.0566e-05
24.4046, 0, 0, 1.2016e-05, 0.00045838, 0.00307027, 0.00441451, 0.00456524, 0.000125365
24.4757, 0, 0, 9.026e-06, 0.000485564, 0.00701707, 0.00895875, 0.00901594, 3.2893e-05
24.5395, 0, 0, 5.496e-06, 0.000258152, 0.00483188, 0.00604691, 0.00609322, 1.8006e-05
24.6012, 0, 0, 1.118e-05, 0, 0, 0.00100666, 0.00115639, 0.000105237
24.668, 0, 0, 1.0105e-05, 0, 0, 0.00125051, 0.00135796, 6.3724e-05
24.734, 0, 0, 6.435e-06, 0, 0, 0.000599549, 0.000673758, 3.963e-05
24.8016, 0, 0, 1.218e-05, 0, 0, 0.00135609, 0.00156565, 0.000154614
24.8674, 0, 0, 5.51e-06, 0, 0, 0.000627742, 0.000698293, 3.7013e-05
24.9348, 0, 0, 1.1651e-05, 0, 0, 0.00132739, 0.00145622, 7.5506e-05
25.001, 0, 0, 9.802e-06, 0, 0, 0.000779602, 0.000985232, 0.000161499
25.0677, 0, 0, 9.396e-06, 0, 0, 0.000962216, 0.00104832, 3.9385e-05
25.1337, 0, 0, 5.192e-06, 0, 0, 0.000307416, 0.000360004, 2.7551e-05
