time,posi_x,posi_y,posi_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,yaw,yaw_rate,backup
22.330106735229492,-1.070691133730205,-1.481290120508199,1.428173617491074,-0.429573900681628,0.880213515475739,0.015927954326374,0.086836424722442,0.158676002090968,0.074848885660875,-0.602942158896136,-0.392140414796955,-0.076928358681004,2.272801497729455,-0.215022757578550,1
22.339983701705933,-1.074931415456381,-1.472585451416560,1.428334635588149,-0.428745425859512,0.881761967690630,0.016663773046915,0.080853304546097,0.154737099139119,0.074096707549643,-0.608111173862394,-0.405223537615676,-0.075338931525140,2.270675963932617,-0.215223045449586,1
22.350015878677368,-1.079228597233567,-1.463731951939315,1.428505521462400,-0.427964995659981,0.883293662757616,0.017403341701722,0.074727422929787,0.150603840370139,0.073348680005454,-0.613125136902622,-0.418851214488227,-0.073803229355282,2.268515853903476,-0.215422959329539,1
22.359990596771240,-1.083493302208617,-1.454914979078103,1.428682730042535,-0.427250273633676,0.884774653738256,0.018131240381431,0.068588522652259,0.146357558134352,0.072619898148446,-0.617874814448483,-0.432707830369638,-0.072352519057122,2.266366350598004,-0.215618270316834,1
22.369974851608276,-1.087756066998078,-1.446073307102973,1.428867378073999,-0.426596301548593,0.886214223353182,0.018852760040239,0.062391502604662,0.141964893008255,0.071900463470998,-0.625316472408661,-0.447875897393227,-0.073374135431758,2.264212446760852,-0.215810333205803,1
22.379980325698853,-1.092019722106994,-1.437202669096435,1.429059520698591,-0.426003774888547,0.887611417852421,0.019568118050626,0.056073057394987,0.137398838578646,0.071138033210855,-0.637981201287827,-0.465156338217310,-0.078994398432726,2.262053037974841,-0.215999195156730,1
22.389981985092163,-1.096280203646825,-1.428313201395453,1.429258895060853,-0.425474774562344,0.888962841799590,0.020275980917484,0.049629630837934,0.132658037725304,0.070321645236690,-0.649576483806879,-0.482274115632388,-0.084073605856989,2.259890520477025,-0.216184714838521,1
22.399957180023193,-1.100521833520292,-1.419439528717810,1.429464626480311,-0.425012226408009,0.890261795803166,0.020973159645788,0.043096996057646,0.127763180026909,0.069459967653327,-0.660090783310802,-0.499145476954036,-0.088613236226111,2.257733230935600,-0.216366194571174,1
22.410053491592407,-1.104810705236503,-1.410444955347145,1.429679897705410,-0.424610925357895,0.891525975651834,0.021669844854699,0.036383295790373,0.122638452197928,0.068544289554252,-0.669701305375593,-0.516009647953219,-0.092695262492727,2.255547869416354,-0.216546390593957,1
22.419994592666626,-1.109030218736103,-1.401576017933642,1.429898696784446,-0.424282463636810,0.892719396714488,0.022346626205440,0.029682632258264,0.117427017223323,0.067604818227296,-0.678178266157862,-0.532388556170969,-0.096228852790804,2.253394240503900,-0.216720392501148,1
22.429979562759399,-1.113264086487671,-1.392659034116658,1.430125115315549,-0.424020085442454,0.893864771626003,0.023016617558012,0.022874490972157,0.112031580359438,0.066628492062997,-0.685732859244661,-0.548590691978561,-0.099309822935195,2.251230056141055,-0.216891681109224,1
22.440008878707886,-1.117514570808896,-1.383690987280229,1.430359228354962,-0.423824886851846,0.894960352711567,0.023679667522079,0.016159394289980,0.106505356954699,0.065630308431889,-0.633585960022440,-0.547966253778913,-0.098592695354986,2.249054944139730,-0.216925926824829,1
22.450004100799561,-1.121750594651327,-1.374739362307669,1.430599202971111,-0.423693665349593,0.895997800979350,0.024330850638198,0.010226980896813,0.101074239623275,0.064657142253518,-0.553959587990071,-0.538654328634947,-0.096125622062466,2.246886652028027,-0.216887719301531,1
22.459990978240967,-1.125981045132333,-1.365787259946364,1.430845370945509,-0.423617886007383,0.896980394888655,0.024971743809974,0.005076707827201,0.095741659979932,0.063709189242339,-0.478193264022370,-0.529398300108740,-0.093751672145782,2.244721078389582,-0.216847552605562,1
22.470267057418823,-1.130335808955099,-1.356561005122306,1.431105439445580,-0.423589641601810,0.897936846839991,0.025621785602558,0.000545161669835,0.090348017321297,0.062757554240644,-0.404042395816245,-0.519919372890211,-0.091400109256268,2.242492026637845,-0.216804112090156,1
22.480011940002441,-1.134463876083798,-1.347806077400918,1.431358099046068,-0.423602444910531,0.898792773487610,0.026229074564830,-0.003064289553494,0.085324800232097,0.061877342788011,-0.337275501091965,-0.510982946539555,-0.089255656739467,2.240379401283663,-0.216760976003620,1
22.489991188049316,-1.138691416672717,-1.338832422591139,1.431622918231551,-0.423648727980711,0.899618977998654,0.026842169586938,-0.006103412940840,0.080270900840167,0.060997226944971,-0.272377503219638,-0.501883557418443,-0.087143285374858,2.238216466651707,-0.216714830392490,1
22.499996423721313,-1.142930369358630,-1.329827803023382,1.431894512515110,-0.423722382870773,0.900397120393518,0.027448119443846,-0.008517460774443,0.075294966460959,0.060135605811949,-0.210759004277715,-0.492815536610010,-0.085108575558895,2.236048475155557,-0.216666562531305,1
22.509977579116821,-1.147157943093092,-1.320841641912848,1.432171317485904,-0.423816864822686,0.901123900074877,0.028043838672204,-0.010327528114740,0.070423432807293,0.059296332640407,-0.152671247571628,-0.483830183575801,-0.083160693807861,2.233887225707655,-0.216616435672848,1
22.519961595535278,-1.151391896805020,-1.311837075923348,1.432454385790386,-0.423926714520534,0.901803356195305,0.028632019706765,-0.011575704013797,0.065635247544691,0.058475068966088,-0.097783440293840,-0.474892019405816,-0.081289512127351,2.231723749739153,-0.216564246240132,1
22.530071496963501,-1.155678259124586,-1.302716875150228,1.432746820171759,-0.424047833336404,0.902442791506510,0.029219060090898,-0.012297177436412,0.060879718159894,0.057662500012974,-0.045484661925147,-0.465907398122012,-0.079474494394626,2.229534633760400,-0.216509388438734,1
22.540005683898926,-1.159891846306719,-1.293748050287703,1.433039948570011,-0.424171445450721,0.903024790388604,0.029788051197955,-0.012506686324799,0.056294465808411,0.056881456725404,0.002802221595730,-0.457140310247488,-0.077766253716999,2.227383858626955,-0.216453481343622,1
22.549970626831055,-1.164119309140077,-1.284746739793332,1.433339596210387,-0.424295170776787,0.903563209230714,0.030351038012981,-0.012250010290861,0.051782636319718,0.056114752026047,0.048216349786109,-0.448410998165018,-0.076126244011517,2.225227199680116,-0.216395418712498,1
22.560009479522705,-1.168379251967562,-1.275673683334168,1.433647093253767,-0.424414983648375,0.904060587969711,0.030910543431930,-0.011548829762089,0.047325071992722,0.055358538779841,0.090988764238451,-0.439683923146949,-0.074546621864262,2.223055191543407,-0.216334913880545,1
22.569963693618774,-1.172604626352275,-1.266671982323303,1.433957521365614,-0.424524783775463,0.904510041340629,0.031457936722582,-0.010453668094622,0.042991504037299,0.054621958958227,0.124604180622510,-0.430821390115574,-0.074279130183920,2.220901984748276,-0.216283975036573,1
22.580003738403320,-1.176866873011264,-1.257589645195116,1.434276062700223,-0.424623109704985,0.904920076324989,0.032002498016152,-0.009102313384087,0.038713828377956,0.053865083438169,0.144385222586213,-0.421424891788646,-0.076490920500250,2.218730894172044,-0.216253238872177,1
22.590001344680786,-1.181112720265619,-1.248540313921801,1.434598705727436,-0.424706588101628,0.905286231484861,0.032537187240234,-0.007566053350833,0.034546617011239,0.053089782467000,0.162697409544062,-0.412199214020890,-0.078580316439695,2.216568938697508,-0.216220383017793,1
22.599987030029297,-1.185352537011671,-1.239501994817931,1.434926127368880,-0.424773720744704,0.905610694627932,0.033063187010783,-0.005856370456803,0.030477423488978,0.052295435327508,0.179629727037356,-0.403120053546664,-0.080555576328164,2.214410776270055,-0.216185345074797,1
22.609991788864136,-1.189604381236800,-1.230436232122482,1.435259664437913,-0.424823072848032,0.905895702542616,0.033582547883882,-0.003979011483398,0.026487584021636,0.051479694154043,0.195284306992070,-0.394148289816675,-0.082427110411387,2.212247151430581,-0.216147970722144,1
22.619957923889160,-1.193838491417295,-1.221406486428885,1.435596903680765,-0.424852788484995,0.906140258862595,0.034091490531573,-0.001960412075989,0.022603328273172,0.050649351380907,0.209586481787505,-0.385345704361679,-0.084184230169903,2.210093134751125,-0.216108525199760,1
22.629954814910889,-1.198085760944820,-1.212346835347506,1.435940229401580,-0.424861690516517,0.906347111997466,0.034593591936687,0.000201257908947,0.018794657913922,0.049799397602912,0.222674562938741,-0.376647089590645,-0.085842097107364,2.207932928456770,-0.216066722897203,1
22.639967918395996,-1.202339493569110,-1.203271473132027,1.436289067003079,-0.424849267161313,0.906516415895815,0.035087727586810,0.002057245792121,0.015004311729856,0.048871141232863,0.103740366811322,-0.387030614444566,-0.105705525344657,2.205769221642154,-0.216214843388370,1
22.650041341781616,-1.206619369657931,-1.194138406525510,1.436645006351194,-0.424826340709841,0.906647582856059,0.035574225927708,0.002195543090635,0.011001221898695,0.047666746473364,-0.074201677383284,-0.407755148513255,-0.132939114473296,2.203589802397196,-0.216460447479709,1
22.659984350204468,-1.210842521751299,-1.185124855277151,1.437000985881238,-0.424810923364507,0.906736457904920,0.036041107500521,0.000635231593007,0.006844688544084,0.046222689143039,-0.237749613984454,-0.428523891006478,-0.157151810551042,2.201436761003722,-0.216698357547490,1
22.669997930526733,-1.215097326104006,-1.176042960609617,1.437364254889821,-0.424819093688188,0.906783165661884,0.036495803461422,-0.002522266045084,0.002446842948801,0.044537281109956,-0.390836903383171,-0.449700907102122,-0.178980063054282,2.199265187890034,-0.216933582602428,1
22.679913520812988,-1.219309243740885,-1.167052921066673,1.437728239037843,-0.424865651978068,0.906784977577202,0.036928233337979,-0.007101960378485,-0.002116267157674,0.042665840484649,-0.531215255381502,-0.470848356728831,-0.198153845599071,2.197113337762174,-0.217162002691215,1
22.689944744110107,-1.223571314346090,-1.157957593616064,1.438100760233022,-0.424965855316304,0.906739703609148,0.037345929691516,-0.013096954456048,-0.006946962945552,0.040590861759108,-0.662342643521981,-0.492367780643628,-0.215192588216885,2.194933952199134,-0.217388628612368,1
22.699978828430176,-1.227836639059937,-1.148858859861404,1.438477534952691,-0.425132701275132,0.906644837124964,0.037742168078847,-0.020357438475964,-0.011996200496193,0.038355411491566,-0.782953688574498,-0.513958975942638,-0.229965960658511,2.192751330269466,-0.217610852921805,1
22.709976434707642,-1.232088303747356,-1.139794835511220,1.438856762466509,-0.425377243891628,0.906498851499260,0.038113936766437,-0.028743805632335,-0.017242371591777,0.035991657868583,-0.892987370315635,-0.535471589406035,-0.242524191973207,2.190574550728250,-0.217827778748986,1
22.719953775405884,-1.236334527688208,-1.130750254976744,1.439238834879334,-0.425710223649049,0.906299783478080,0.038460824246238,-0.038161899768456,-0.022692497953671,0.033517664288119,-0.993098491140378,-0.556884253055018,-0.253005282157257,2.188399887452654,-0.218039821647825,1
22.730061531066895,-1.240639525448230,-1.121591070212911,1.439629246499053,-0.426148278842815,0.906041604560748,0.038786525680232,-0.048671987528017,-0.028430359036375,0.030915176875233,-1.084995722536654,-0.578456335068653,-0.261629395798741,2.186194979830530,-0.218250064328375,1
22.739964962005615,-1.244862014435864,-1.112620502216955,1.440014802314040,-0.426684809986431,0.905731368716717,0.039079719806323,-0.059824891242223,-0.034262471771962,0.028290254932823,-1.166111111015917,-0.599421007116039,-0.268227519306409,2.184032762010424,-0.218451609890058,1
22.750062942504883,-1.249173820993445,-1.103476511009649,1.440410815281796,-0.427349651319614,0.905354474802350,0.039351621294300,-0.071980807748044,-0.040422271016519,0.025555359552031,-1.240101038026233,-0.620571093974931,-0.273163078484841,2.181825875322845,-0.218652612337258,1
22.759977817535400,-1.253415089864381,-1.094501260027976,1.440802231030145,-0.428125454918365,0.904922809034221,0.039591536018804,-0.084603480481233,-0.046677597276361,0.022829647574191,-1.304533629059174,-0.641064088364893,-0.276338114045336,2.179656793246474,-0.218845554746435,1
22.770066022872925,-1.257738024525876,-1.085375992509711,1.441202695962351,-0.429046203926343,0.904419021340499,0.039807721612695,-0.098058821002014,-0.053247629409569,0.020032787861974,-1.362066038977599,-0.661578079068072,-0.277958570549492,2.177448376489896,-0.219037310449346,1
22.779966115951538,-1.261990752225082,-1.076424661763470,1.441597742398529,-0.430084600688514,0.903859104942197,0.039992423100459,-0.111792035681354,-0.059895613699458,0.017279234805407,-1.411013475029400,-0.681338262344881,-0.278056811580866,2.175278921121514,-0.219221095621471,1
22.789964914321899,-1.266297112266379,-1.067389834521902,1.441998455184629,-0.431273713420303,0.903225802865906,0.040151318271425,-0.126118076361879,-0.066806537063217,0.014504298945850,-1.453218326668635,-0.700871660295864,-0.276740468249574,2.173085959537975,-0.219402266744465,1
22.799937725067139,-1.270604946242882,-1.058384927834811,1.442399581116836,-0.432604443285862,0.902524330616973,0.040282251939024,-0.140792832712292,-0.073891919001888,0.011756347711631,-1.488399259676604,-0.719884180216764,-0.274093395266923,2.170896862715855,-0.219578515670569,1
22.809951066970825,-1.274941794336657,-1.049356198700002,1.442803272913829,-0.434088557951266,0.901748448522812,0.040386243967618,-0.155837798071301,-0.081189921781780,0.009031762246590,-1.517080341288677,-0.738445582805765,-0.270179632746773,2.168698433330133,-0.219750902437791,1
22.820075035095215,-1.279346924445843,-1.040226704866060,1.443212760891262,-0.435745271775090,0.900887883016415,0.040463950028393,-0.171324027176074,-0.088762367633471,0.006320275582202,-1.539675604921393,-0.756659783360037,-0.265017957101490,2.166471717588281,-0.219920808973630,1
22.829994201660156,-1.283675747558834,-1.031299429733778,1.443614204422689,-0.437519806088362,0.899970384734771,0.040513683127746,-0.186673821877479,-0.096350113851762,0.003722378978761,-1.555831914846626,-0.773890198733971,-0.258873785688366,2.164290529100588,-0.220082671236825,1
22.839995384216309,-1.288061058819968,-1.022303609999612,1.444019532454109,-0.439464775340023,0.898967784142151,0.040538080749077,-0.202291734105213,-0.104174202846996,0.001168598614229,-1.566456128057985,-0.790632381521609,-0.251657709939841,2.162088644185463,-0.220241495122923,1
22.849996805191040,-1.292465236088260,-1.013320994463491,1.444424852371881,-0.441565706578086,0.897886454916365,0.040537318602569,-0.217983763113298,-0.112159864029510,-0.001307455215983,-1.571675499535085,-0.806689701677242,-0.243496204111192,2.159885876323419,-0.220395797237233,1
22.859967947006226,-1.296880939523598,-1.004370330144938,1.444829105400144,-0.443818298216869,0.896727275579509,0.040512308902899,-0.233665831569014,-0.120283506750190,-0.003692054513899,-1.571788001275250,-0.821996179346165,-0.234481847641610,2.157686688558055,-0.220545286080680,1
22.869981527328491,-1.301338936293814,-0.995393418755794,1.445234718721904,-0.446237884354784,0.895480826880329,0.040463719422823,-0.249391687008481,-0.128591832915719,-0.005992274564704,-1.567061807451229,-0.836615584971016,-0.224623728142953,2.155476613450636,-0.220690934697386,1
22.880037546157837,-1.305839294803399,-0.986394877738512,1.445641291668350,-0.448824929865743,0.894145134157649,0.040392277960131,-0.265107230319464,-0.137075541080057,-0.008198254458768,-1.557718514489558,-0.850498986087011,-0.213986007980583,2.153256572388023,-0.220832629513649,1
22.890007495880127,-1.310327274068917,-0.977487675064302,1.446043539090728,-0.451545113147925,0.892736079646953,0.040300094716341,-0.280572790601390,-0.145619797767541,-0.010276217084995,-1.544176766161067,-0.863447062095298,-0.202774068420274,2.151054305826175,-0.220968635865657,1
22.900072813034058,-1.314886259683945,-0.968510376919386,1.446448579492632,-0.454446823042397,0.891226569258231,0.040186600369917,-0.296027986413612,-0.154372023692242,-0.012257484189170,-1.524005665309998,-0.874541842175835,-0.190853838161850,2.148829725168205,-0.221099958671565,1
22.909966230392456,-1.319397115669538,-0.959700576705440,1.446845541616404,-0.457442680892603,0.889659598612987,0.040056168330711,-0.308838215084728,-0.162079661530255,-0.014091261771270,-1.071749130929879,-0.685906788754576,-0.179902667670351,2.146642948884104,-0.220955950365749,1
22.920011520385742,-1.324008334365912,-0.950771338659090,1.447247205092668,-0.460592098189286,0.887999776566372,0.039905711886825,-0.317453933726912,-0.168067517246450,-0.015844204261634,-0.649592111562921,-0.508504615928485,-0.169139440235814,2.144423967998422,-0.220807509225897,1
22.929948568344116,-1.328599033502853,-0.941959420193435,1.447642770016511,-0.463770908669658,0.886308035655965,0.039740162363471,-0.321979400052762,-0.172303105292423,-0.017472803380812,-0.267318441093357,-0.346524189107593,-0.158841769490569,2.142231478789943,-0.220658546851192,1
22.940000057220459,-1.333277139391345,-0.933059039243258,1.448041327564860,-0.467014856140934,0.884561139479529,0.039556672698161,-0.322864875351475,-0.175017118528239,-0.019018522012886,0.085574541420952,-0.195604812848044,-0.148759937301412,2.140014193604094,-0.220505575068398,1
22.949978590011597,-1.337955214613308,-0.924237578664561,1.448435233572550,-0.470228203470260,0.882806603629409,0.039359568723027,-0.320396353365105,-0.176273444423743,-0.020454930284891,0.403757679120832,-0.058108556728776,-0.139076799170068,2.137813745221125,-0.220351447330482,1
22.959985256195068,-1.342677156969508,-0.915411407118974,1.448828091365470,-0.473409528275540,0.881041725891331,0.039148051927063,-0.314888304363146,-0.176214769070881,-0.021799554596845,0.691976717390721,0.067905876290308,-0.129689674359803,2.135609281585713,-0.220194716894326,1
22.969919681549072,-1.347395282451803,-0.906668072462678,1.449215880373238,-0.476499051687349,0.879296527965285,0.038925252083183,-0.306714212577751,-0.174965470573799,-0.023042858358844,0.949054495106156,0.181809102698768,-0.120681058197803,2.133422712867001,-0.220036956933659,1
22.979964017868042,-1.352196586419313,-0.897845122406548,1.449605667083992,-0.479527830966986,0.877550128051765,0.038687869273742,-0.295993778897792,-0.172606306303291,-0.024210522987573,1.181057128897084,0.286187689809255,-0.111876907628950,2.131213450489048,-0.219875224764635,1
22.989985704421997,-1.357016805917903,-0.889059414620290,1.449992141428182,-0.482431272706928,0.875836346651940,0.038439770194897,-0.283109559581598,-0.169259659055431,-0.025288919640053,1.385964928314993,0.380038713763541,-0.103389578393256,2.129010800183546,-0.219711633477635,1
22.999977111816406,-1.361850403601336,-0.880317792205393,1.450374893301182,-0.485187416761065,0.874165765533104,0.038182099948385,-0.268347568185594,-0.165036248487268,-0.026280762592901,1.565200964969312,0.463873569011911,-0.095215689856535,2.126816605132403,-0.219546337122622,1
23.009973049163818,-1.366713329486483,-0.871588058683240,1.450755221652051,-0.487788857480542,0.872540567246382,0.037914781353260,-0.251905174435306,-0.160018914268155,-0.027192802161732,1.720856054613903,0.538527667422635,-0.087316588888138,2.124622921806767,-0.219378744644485,1
23.019965648651123,-1.371600477198012,-0.862875968688491,1.451132761917150,-0.490218100488270,0.870969396901103,0.037638789806506,-0.234023322824267,-0.154300619420756,-0.028027095586233,1.854116164305968,0.604424150360718,-0.079690336237940,2.122431342837834,-0.219208974859614,1
23.029919862747192,-1.376491615157310,-0.854213488270852,1.451506034048324,-0.492453881405623,0.869464346425875,0.037355969301012,-0.214993461135733,-0.147991536031625,-0.028783652078466,1.965887130480482,0.661836019409243,-0.072356295512404,2.120250088275413,-0.219037677299119,1
23.039958953857422,-1.381444370453454,-0.845494891026320,1.451879476885275,-0.494511159703094,0.868013024857390,0.037063627368281,-0.194895618336341,-0.141221245516518,-0.029449234498047,2.024189068497050,0.672590700115279,-0.057762442522766,2.118052701302023,-0.218863541271120,1
23.049996137619019,-1.386418173238032,-0.836788039278155,1.452250060264869,-0.496365207227424,0.866629010898260,0.036765377682667,-0.174435856854306,-0.134531032310266,-0.029940847850655,2.049850119257711,0.660173449896945,-0.040431002972929,2.115856443984210,-0.218687543964913,1
23.060002803802490,-1.391391862278844,-0.828125486171859,1.452616332301664,-0.498007310640316,0.865316069829971,0.036464116260774,-0.153852905240335,-0.127991400022616,-0.030265031465881,2.063447976834812,0.647226025024756,-0.024620247315479,2.113669727131437,-0.218509942504243,1
23.069958448410034,-1.396359869771000,-0.819512205679198,1.452978051082576,-0.499437402191513,0.864073021461788,0.036161664167971,-0.133277451175698,-0.121610713097372,-0.030437578015172,2.065928350647331,0.633807396575437,-0.010244944715874,2.111494011569528,-0.218330881314343,1
23.079917192459106,-1.401339908149046,-0.810913050319917,1.453336665360374,-0.500662319875261,0.862893133113497,0.035858257521622,-0.112733885944543,-0.115367606490525,-0.030473422484597,2.058162680225796,0.619909633015966,0.002837738009625,2.109320610746971,-0.218149659483496,1
23.089957714080811,-1.406371437194406,-0.802256097174493,1.453695115065743,-0.501690605065069,0.861765944458663,0.035552680965189,-0.092151519938505,-0.109216484485142,-0.030383905801466,2.040739235121761,0.605453067437590,0.014796262462805,2.107131512750414,-0.217964745585924,1
23.099977970123291,-1.411402191530402,-0.793627389862132,1.454049797602646,-0.502511854144856,0.860701839139537,0.035249190301395,-0.071829607526381,-0.103224402780772,-0.030180739180671,2.014496969660640,0.590618529421074,0.025572902666299,2.104948643830331,-0.217777968341524,1
23.109974145889282,-1.416427113615372,-0.785031395175408,1.454400544130582,-0.503141686880565,0.859696317021082,0.034949420093568,-0.055496824570662,-0.098371327684929,-0.029759944892579,1.260255093098842,0.381915993550145,0.058219987816416,2.102771743361728,-0.217907162716254,1
23.119991064071655,-1.421469885316269,-0.776424357469928,1.454749164107717,-0.503646014924427,0.858726802979859,0.034654721573451,-0.046316027089868,-0.095509961987976,-0.029029528400329,0.587881831071595,0.193105906358567,0.086904906326334,2.100588232234434,-0.218035890296340,1
23.129965782165527,-1.426498127822476,-0.767859640566343,1.455093562169923,-0.504088959005484,0.857780450697448,0.034369779119435,-0.043425591171918,-0.094430942075804,-0.028036699965036,0.005423364306896,0.026622470353177,0.111422914166211,2.098411779168754,-0.218159073588143,1
23.139948368072510,-1.431529897669726,-0.759305770543514,1.455435113154206,-0.504530613504035,0.856837075307102,0.034095946290229,-0.045937255099309,-0.094911363140681,-0.026818432757309,-0.495871983344672,-0.119678356220616,0.132174351756532,2.096234486285708,-0.218277193101419,1
23.149927616119385,-1.436568807520658,-0.750757075242027,1.455774165283651,-0.505021275275698,0.855881457145381,0.033835115555305,-0.053075422915958,-0.096757876965574,-0.025409983626196,-0.922191249374519,-0.247243987715481,0.149447888445038,2.094054946578725,-0.218390325335601,1
23.159971237182617,-1.441643536896145,-0.742166464511414,1.456112712603230,-0.505607127623075,0.854895325982107,0.033587712796923,-0.064194737848332,-0.099810979701486,-0.023835535820131,-1.280909347811570,-0.357925028055936,0.163575020546651,2.091861122893058,-0.218499047510499,1
23.169943332672119,-1.446687708682645,-0.733648428453126,1.456446415342222,-0.506315879864520,0.853880835625710,0.033358403597123,-0.078471376817923,-0.103859055283332,-0.022147269390490,-1.572892145322675,-0.451555764909878,0.174632395053901,2.089682233461776,-0.218601924010833,1
23.179924011230469,-1.451747682591822,-0.725127302913175,1.456778439126106,-0.507181985352601,0.852819875190502,0.033146109186162,-0.095390960428120,-0.108773363060304,-0.020359586915359,-1.806586191601766,-0.530335977566390,0.182992520220444,2.087498902100313,-0.218699916153531,1
23.190003633499146,-1.456864684468703,-0.716537428994813,1.457111513080748,-0.508238475615034,0.851695455492130,0.032950311934143,-0.114557470062723,-0.114459960937648,-0.018483339601898,-1.988007680049476,-0.595829105119537,0.188918192211780,2.085294169022147,-0.218793703624300,1
23.199947834014893,-1.461924705634423,-0.708073757843913,1.457438294843507,-0.509478289320683,0.850526876963261,0.032775918801724,-0.135012399375134,-0.120653239678040,-0.016585037245983,-2.118257978515111,-0.647769993671802,0.192519458058442,2.083118001396844,-0.218881194608391,1
23.209928512573242,-1.467013922583529,-0.699595698197736,1.457764447817695,-0.510932063682482,0.849290391120809,0.032620092463589,-0.156609453692178,-0.127326238934082,-0.014655089679391,-2.204927628479755,-0.688305213855215,0.194110033441195,2.080934201994278,-0.218963925771934,1
23.219942569732666,-1.472139749413266,-0.691095536919600,1.458090474673734,-0.512612246923846,0.847979993235144,0.032483044494368,-0.178962234662953,-0.134379578972384,-0.012710554492963,-2.252105144491630,-0.718392872045549,0.193879743851088,2.078740620007458,-0.219041925573261,1
23.230004072189331,-1.477309171339247,-0.682566673941657,1.458416839001760,-0.514528121935183,0.846590542584696,0.032364897000755,-0.201718370194767,-0.141722032058440,-0.010767084350160,-2.263619694779704,-0.738925051400835,0.192006674726450,2.076535363821236,-0.219115193556534,1
23.240041971206665,-1.482483880367841,-0.674076956114739,1.458741165906292,-0.516666508991498,0.845130670109449,0.032266451944642,-0.224360967040922,-0.149204262337026,-0.008855465507777,-2.243393334743001,-0.750674176493218,0.188693926681376,2.074335823604064,-0.219183137932659,1
23.249994754791260,-1.487635526068610,-0.665676486229359,1.459061768691401,-0.519008960879755,0.843609032189582,0.032187619594778,-0.246464943418763,-0.156698163582173,-0.006999766551984,-2.195945720805868,-0.754625263413732,0.184166575211281,2.072154915517212,-0.219245450939583,1
23.260019063949585,-1.492853219939122,-0.657224274707145,1.459384244216468,-0.521589976393908,0.841999642888398,0.032126592411129,-0.268145935984063,-0.164256841931927,-0.005180301026323,-2.124174791543198,-0.751714967439923,0.178521635421444,2.069955896657357,-0.219303190032501,1
23.269993782043457,-1.498069995351436,-0.648833259993521,1.459704492429047,-0.524369091339728,0.840323833328543,0.032083694116459,-0.288893173156781,-0.171715575216235,-0.003431349238697,-2.032374600367072,-0.742763747721318,0.171990856526744,2.067767986860222,-0.219355568997906,1
23.280002593994141,-1.503332860898328,-0.640431741132653,1.460025453377853,-0.527360460175860,0.838568263919325,0.032057846653830,-0.308699916243687,-0.179082045889883,-0.001746048848137,-1.923061437422857,-0.728479458553309,0.164672855634015,2.065572360956136,-0.219403055171595,1
23.290001392364502,-1.508621452020216,-0.632056338224724,1.460345925512440,-0.530541137751596,0.836741584281870,0.032048490081012,-0.327321532363666,-0.186275060027291,-0.000138760885035,-1.799679058885338,-0.709624395707736,0.156738531988192,2.063378430299864,-0.219445428504324,1
23.300053119659424,-1.513971396300573,-0.623654771473980,1.460668102647582,-0.533920127934265,0.834833626951246,0.032054873363816,-0.344739847872740,-0.193296310532570,0.001394591701162,-1.664211146931564,-0.686729098305861,0.148267438508191,2.061172327311002,-0.219482924365612,1
23.309990644454956,-1.519294785828067,-0.615367850189518,1.460986756799906,-0.537426018749244,0.832879149932573,0.032075911959374,-0.360576397717839,-0.199994793968974,0.002824898168911,-1.521629974666438,-0.660834478915798,0.139527599631666,2.058990942308799,-0.219514962664299,1
23.319976568222046,-1.524678931529214,-0.607062051152950,1.461307182108230,-0.541099574672887,0.830849830691169,0.032110922649685,-0.375027001500289,-0.206451617810354,0.004173079302736,-1.372123138362902,-0.632132847971702,0.130494013499430,2.056799056902535,-0.219542112853293,1
23.330009698867798,-1.530125395519970,-0.598738893538624,1.461629494799824,-0.544927644747562,0.828747778813229,0.032159189759188,-0.388018537125577,-0.212638182281926,0.005435783754924,-1.217832838121554,-0.601125236018671,0.121267636652238,2.054596874770870,-0.219564302991272,1
23.339970827102661,-1.535575027994276,-0.590491124529291,1.461950248796824,-0.548852126588839,0.826599537053726,0.032219225401366,-0.399381063302614,-0.218467739081542,0.006598266108463,-1.062479030705498,-0.568648281421319,0.112044609182517,2.052408840146954,-0.219581302127644,1
23.349995851516724,-1.541095020280850,-0.582219250604269,1.462273451034166,-0.552904843182562,0.824382396055954,0.032290813488568,-0.409243085831337,-0.223996919719603,0.007674622647219,-0.905985206642934,-0.534754060951310,0.102797504500873,2.050208462445974,-0.219593323899058,1
23.359986782073975,-1.546640818633542,-0.573992406251221,1.462596535514380,-0.557037093273578,0.822117850812627,0.032372486992358,-0.417521767714767,-0.229168222970576,0.008656204216164,-0.751240182903607,-0.500114238652321,0.093677458843941,2.048014010793908,-0.219600247404370,1
23.370042324066162,-1.552264027017397,-0.565736257720789,1.462922550238723,-0.561271395070735,0.819788471146445,0.032464124602724,-0.424304638374030,-0.234020254089530,0.009552821384821,-0.598244446385163,-0.464762479780492,0.084667390070283,2.045805535850805,-0.219602108143715,1
23.380033254623413,-1.557892920544883,-0.557557563615527,1.463247387535426,-0.565537969278602,0.817427782151366,0.032563645636971,-0.429538191612774,-0.238487343133219,0.010354917599295,-0.450152462971949,-0.429458833878676,0.075938471311981,2.043611518335502,-0.219598883796223,1
